FTTB events 2026-07-30T09:00:00 -> 2026-08-06T09:00:00
Total: 241

      id                start_time                  end_time                                                                                                                                                                                                                                                                                                                                                                                                                                                           resource
A1050797 2026-08-05 21:41:00+03:00 2026-08-05 21:45:00+03:00                                                                                                                              FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe02.Kostroma_Bundle-Ether8402.4(2), FTTB_pe01.Kostroma_Bundle-Ether8402.4(2), FTTB_pe02.Tyumen_Bundle-Ether20(2), FTTB_pe02.Togliatti_Bundle-Ether301.24(2), FTTB_pe02.Smolensk_Bundle-Ether8402.4(2), FTTB_pe01.Togliatti_Bundle-Ether300.23(2), FTTB_pe01.Tyumen_Bundle-Ether20(2)
A1047084 2026-08-02 17:39:00+03:00 2026-08-02 17:50:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047078 2026-08-02 17:29:00+03:00 2026-08-02 17:34:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047077 2026-08-02 17:29:00+03:00 2026-08-02 17:34:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047073 2026-08-02 17:20:00+03:00 2026-08-02 17:25:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047071 2026-08-02 17:20:00+03:00 2026-08-02 17:25:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047060 2026-08-02 17:01:00+03:00 2026-08-02 17:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047059 2026-08-02 17:01:00+03:00 2026-08-02 17:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047053 2026-08-02 16:56:00+03:00 2026-08-02 17:00:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047052 2026-08-02 16:56:00+03:00 2026-08-02 17:00:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047045 2026-08-02 16:48:00+03:00 2026-08-02 16:52:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047044 2026-08-02 16:48:00+03:00 2026-08-02 16:52:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047040 2026-08-02 16:35:00+03:00 2026-08-02 16:43:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047039 2026-08-02 16:35:00+03:00 2026-08-02 16:43:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047038 2026-08-02 16:29:00+03:00 2026-08-02 16:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047037 2026-08-02 16:29:00+03:00 2026-08-02 16:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1047003 2026-08-02 15:34:00+03:00 2026-08-02 16:25:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1047002 2026-08-02 15:34:00+03:00 2026-08-02 16:25:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046996 2026-08-02 15:23:00+03:00 2026-08-02 15:32:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046995 2026-08-02 15:23:00+03:00 2026-08-02 15:32:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046954 2026-08-02 14:23:00+03:00 2026-08-02 15:00:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046953 2026-08-02 14:23:00+03:00 2026-08-02 15:00:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046923 2026-08-02 13:49:00+03:00 2026-08-02 14:22:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046921 2026-08-02 13:49:00+03:00 2026-08-02 14:22:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046903 2026-08-02 13:22:00+03:00 2026-08-02 13:48:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046902 2026-08-02 13:22:00+03:00 2026-08-02 13:48:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046872 2026-08-02 12:30:00+03:00 2026-08-02 13:21:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046871 2026-08-02 12:30:00+03:00 2026-08-02 13:21:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046869 2026-08-02 12:24:00+03:00 2026-08-02 12:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046868 2026-08-02 12:24:00+03:00 2026-08-02 12:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046850 2026-08-02 11:48:00+03:00 2026-08-02 12:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046849 2026-08-02 11:48:00+03:00 2026-08-02 12:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046819 2026-08-02 10:57:00+03:00 2026-08-02 10:58:00+03:00                                                                                                                                               FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe04.8marta.Moscow-Eth-Trunk50(2), FTTB_pe03.8marta.Moscow-Eth-Trunk50(2), FTTB_pe20.Moscow-Eth-Trunk99(2), FTTB_pe27.moscow-Bundle-Ether11(2), FTTB_pe09.kk12.moscow-Eth-Trunk99(2), FTTB_pe08.kk12.moscow-Eth-Trunk99(2), FTTB_pe-l.ekaterinburg-Bundle-Ether11(2)
A1046818 2026-08-02 10:56:39+03:00 2026-08-02 10:58:00+03:00                                                                                                                                               FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe04.8marta.Moscow-Eth-Trunk50(2), FTTB_pe09.kk12.moscow-Eth-Trunk99(2), FTTB_pe27.moscow-Bundle-Ether11(2), FTTB_pe20.Moscow-Eth-Trunk99(2), FTTB_pe-l.ekaterinburg-Bundle-Ether11(2), FTTB_pe08.kk12.moscow-Eth-Trunk99(2), FTTB_pe03.8marta.Moscow-Eth-Trunk50(2)
A1046804 2026-08-02 10:31:00+03:00 2026-08-02 11:44:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046803 2026-08-02 10:31:00+03:00 2026-08-02 11:44:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046798 2026-08-02 10:19:00+03:00 2026-08-02 10:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046797 2026-08-02 10:18:00+03:00 2026-08-02 10:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046787 2026-08-02 10:07:00+03:00 2026-08-02 10:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046786 2026-08-02 10:07:00+03:00 2026-08-02 10:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046774 2026-08-02 09:38:00+03:00 2026-08-02 10:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046773 2026-08-02 09:38:00+03:00 2026-08-02 10:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046770 2026-08-02 09:30:00+03:00 2026-08-02 09:35:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046769 2026-08-02 09:30:00+03:00 2026-08-02 09:35:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046760 2026-08-02 09:14:00+03:00 2026-08-02 09:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046759 2026-08-02 09:14:00+03:00 2026-08-02 09:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046748 2026-08-02 08:49:00+03:00 2026-08-02 09:03:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046747 2026-08-02 08:49:00+03:00 2026-08-02 09:03:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046737 2026-08-02 08:14:00+03:00 2026-08-02 08:19:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046736 2026-08-02 08:14:00+03:00 2026-08-02 08:19:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046726 2026-08-02 07:53:00+03:00 2026-08-02 08:07:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046725 2026-08-02 07:53:00+03:00 2026-08-02 08:07:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046714 2026-08-02 07:37:00+03:00 2026-08-02 07:48:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046713 2026-08-02 07:37:00+03:00 2026-08-02 07:48:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046711 2026-08-02 07:25:00+03:00 2026-08-02 07:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046710 2026-08-02 07:25:00+03:00 2026-08-02 07:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046706 2026-08-02 07:07:00+03:00 2026-08-02 07:22:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046705 2026-08-02 07:07:00+03:00 2026-08-02 07:22:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046677 2026-08-02 05:42:00+03:00 2026-08-02 07:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046676 2026-08-02 05:42:00+03:00 2026-08-02 07:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046645 2026-08-02 04:38:00+03:00 2026-08-02 05:41:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046644 2026-08-02 04:38:00+03:00 2026-08-02 05:41:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046622 2026-08-02 03:43:00+03:00 2026-08-02 04:36:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046621 2026-08-02 03:43:00+03:00 2026-08-02 04:36:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046619 2026-08-02 03:36:00+03:00 2026-08-02 03:41:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046618 2026-08-02 03:36:00+03:00 2026-08-02 03:41:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046608 2026-08-02 03:17:00+03:00 2026-08-02 03:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046607 2026-08-02 03:17:00+03:00 2026-08-02 03:33:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046581 2026-08-02 02:52:00+03:00 2026-08-02 03:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046580 2026-08-02 02:52:00+03:00 2026-08-02 03:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046575 2026-08-02 02:43:00+03:00 2026-08-02 02:51:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046573 2026-08-02 02:43:00+03:00 2026-08-02 02:51:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046519 2026-08-02 01:38:00+03:00 2026-08-02 01:49:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046518 2026-08-02 01:38:00+03:00 2026-08-02 01:49:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046498 2026-08-02 01:12:00+03:00 2026-08-02 01:37:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046497 2026-08-02 01:12:00+03:00 2026-08-02 01:37:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046477 2026-08-02 00:52:00+03:00 2026-08-02 01:11:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046476 2026-08-02 00:52:00+03:00 2026-08-02 01:11:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046447 2026-08-02 00:09:00+03:00 2026-08-02 00:51:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046445 2026-08-02 00:09:00+03:00 2026-08-02 00:51:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046384 2026-08-01 22:40:00+03:00 2026-08-02 00:08:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046383 2026-08-01 22:40:00+03:00 2026-08-02 00:08:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046365 2026-08-01 22:13:00+03:00 2026-08-01 22:38:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046364 2026-08-01 22:13:00+03:00 2026-08-01 22:38:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046360 2026-08-01 22:08:00+03:00 2026-08-01 22:12:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046359 2026-08-01 22:08:00+03:00 2026-08-01 22:12:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046351 2026-08-01 21:51:00+03:00 2026-08-01 22:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046350 2026-08-01 21:51:00+03:00 2026-08-01 22:06:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046327 2026-08-01 21:30:00+03:00 2026-08-01 21:50:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046326 2026-08-01 21:30:00+03:00 2026-08-01 21:50:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046290 2026-08-01 20:44:00+03:00 2026-08-01 21:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046289 2026-08-01 20:44:00+03:00 2026-08-01 21:29:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046283 2026-08-01 20:35:00+03:00 2026-08-01 20:43:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046282 2026-08-01 20:35:00+03:00 2026-08-01 20:43:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046230 2026-08-01 19:40:00+03:00 2026-08-01 20:34:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046228 2026-08-01 19:40:00+03:00 2026-08-01 20:34:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046198 2026-08-01 18:53:00+03:00 2026-08-01 19:39:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1046196 2026-08-01 18:53:00+03:00 2026-08-01 19:39:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046066 2026-08-01 15:53:00+03:00 2026-08-01 18:49:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1046065 2026-08-01 15:53:00+03:00 2026-08-01 18:49:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045530 2026-08-01 03:13:00+03:00 2026-08-01 03:18:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045531 2026-08-01 03:13:00+03:00 2026-08-01 03:18:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045429 2026-08-01 00:24:00+03:00 2026-08-01 03:09:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045426 2026-08-01 00:24:00+03:00 2026-08-01 03:09:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045404 2026-08-01 00:06:00+03:00 2026-08-01 00:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045402 2026-08-01 00:06:00+03:00 2026-08-01 00:23:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045396 2026-07-31 23:54:00+03:00 2026-08-01 00:05:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045395 2026-07-31 23:54:00+03:00 2026-08-01 00:05:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045377 2026-07-31 23:19:00+03:00 2026-07-31 23:53:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045376 2026-07-31 23:19:00+03:00 2026-07-31 23:53:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045335 2026-07-31 22:12:00+03:00 2026-07-31 23:17:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045333 2026-07-31 22:12:00+03:00 2026-07-31 23:17:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1045032 2026-07-31 17:17:00+03:00 2026-07-31 22:11:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1045030 2026-07-31 17:17:00+03:00 2026-07-31 22:11:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1044981 2026-07-31 16:43:00+03:00 2026-07-31 17:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1044979 2026-07-31 16:43:00+03:00 2026-07-31 17:15:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1044764 2026-07-31 14:51:00+03:00 2026-07-31 16:42:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1044763 2026-07-31 14:51:00+03:00 2026-07-31 16:42:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1044501 2026-07-31 11:54:00+03:00 2026-07-31 14:50:00+03:00                                                                                                                                                                                                                                                                                                                                                                                                                               FTTB_pe02.orel-Bundle-Ether300.24(2)
A1044500 2026-07-31 11:54:00+03:00 2026-07-31 14:50:00+03:00                                                                                                                                                                                                                                                                                                                                                                                             FTTB_pe02.kursk-Bundle-Ether101(2), FTTB_pe01.kursk_Bundle-Ether101(2)
A1044014 2026-07-30 22:55:44+03:00 2026-07-30 23:01:00+03:00 FTTB_pe20.Moscow-Eth-Trunk99, FTTB_pe05.KK12.Moscow_Bundle-Ether97.4, FTTB_pe27.moscow-Bundle-Ether11, FTTB_pe08.kk12.moscow-Eth-Trunk99(2), FTTB_pe09.kk12.moscow-Eth-Trunk99(2), FTTB_pe20.Moscow-Eth-Trunk99(2), FTTB_pe03.8marta.Moscow-Eth-Trunk50(2), FTTB_pe01.Smolensk_Bundle-Ether8402.4(2), FTTB_pe02.Smolensk_Bundle-Ether8402.4(2), FTTB_pe04.8marta.Moscow-Eth-Trunk50(2), FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe06.moscow-Bundle-Ether10
A1044013 2026-07-30 22:55:43+03:00 2026-07-30 23:01:00+03:00 FTTB_pe20.Moscow-Eth-Trunk99, FTTB_pe05.KK12.Moscow_Bundle-Ether97.4, FTTB_pe27.moscow-Bundle-Ether11, FTTB_pe08.kk12.moscow-Eth-Trunk99(2), FTTB_pe09.kk12.moscow-Eth-Trunk99(2), FTTB_pe20.Moscow-Eth-Trunk99(2), FTTB_pe03.8marta.Moscow-Eth-Trunk50(2), FTTB_pe01.Smolensk_Bundle-Ether8402.4(2), FTTB_pe02.Smolensk_Bundle-Ether8402.4(2), FTTB_pe04.8marta.Moscow-Eth-Trunk50(2), FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe06.moscow-Bundle-Ether10
A1043777 2026-07-30 18:23:25+03:00 2026-07-30 18:25:00+03:00                                                                                                                                                        FTTB_pe20.Moscow-Eth-Trunk99(2), FTTB_pe05.KK12.Moscow_Bundle-Ether97.4(2), FTTB_pe04.8marta.Moscow-Eth-Trunk50(2), FTTB_pe07.spb-Bundle-Ether50(2), FTTB_pe03.8marta.Moscow-Eth-Trunk50(2), FTTB_pe27.moscow-Bundle-Ether11(2), FTTB_pe09.kk12.moscow-Eth-Trunk99(2), FTTB_pe08.kk12.moscow-Eth-Trunk99(2)
